Fecha;F_Alim;T_Alim;T_Vap;P_Vap;T_Acond;t_ret;H_Pelt;T_Pelt;Fn;PDI;DGM;Prodt;Q_Vap;M_Vap;H_Add
11/01/2022;24.22;21.88;170;110;76.67;95;12.07;27.8;3.97;92.2;3634.67;95.645;1080.04;2.6;9.7
11/01/2022;32.36;21.32;170;110;79.8;92;12.38;24.68;3.48;92.05;3735.4;94.627;1540.21;3.71;10.29
12/01/2022;27.79;25.61;170;110;75;95;11.9;31.69;4.09;92.15;3616;95.221;1117.1;2.69;8.83
12/01/2022;28.15;25.59;170;110;78.57;95;12.03;28.74;4.74;92.07;3429.29;94.293;1213.82;2.92;9.41
13/01/2022;32.43;20.23;170;110;78;95;11.9;26.17;3.13;92.07;3919;94.109;1524.81;3.67;10.17
13/01/2022;28.44;20.23;170;110;79.67;95;12;23.77;2.63;92.13;3924;94.965;1375.86;3.31;10.44
14/01/2022;28;22.32;170;110;76.8;95;11.96;28.14;4.49;92.4;3405;93.091;1241.54;2.99;9.65
14/01/2022;23.04;21.66;170;110;79.75;96.5;12.14;25.43;6.01;92.1;3422.5;92.791;1089.3;2.62;10.22
15/01/2022;27.25;26.15;170;110;74;95;12;32.25;2.83;92.3;3927;95.302;1061.24;2.56;8.58
15/01/2022;27.34;26.2;170;110;79;95;11.98;29.33;2.98;92.1;3919;96.235;1174.89;2.83;9.38
17/01/2022;29.01;22.9;170;110;77.4;95;11.96;28.34;3.4;92.42;3310.8;95.565;1286.79;3.1;9.65
17/01/2022;25.67;22.92;170;110;78.8;95;11.94;26.86;3.32;92.1;3388.2;96.336;1167.47;2.81;9.87
18/01/2022;23.29;23.13;170;110;75;95;12.17;28.47;2.53;92.2;3919;92.58;983.22;2.37;9.23
18/01/2022;25.65;22.83;170;110;79.25;95;12.18;26.08;3.83;92.33;3928.5;93.669;1177.84;2.84;9.96
19/01/2022;25.79;23.7;170;110;77;95;11.65;29.3;2.77;92.2;3922;92.664;1118.78;2.69;9.46
19/01/2022;28.44;23.7;170;110;79.67;95;11.92;27.02;2.75;92.23;3910;94.77;1295.54;3.12;9.89
20/01/2022;36.48;24.76;170;110;76.09;95;12.13;30.51;5.11;92.13;3415.73;93.758;1524.02;3.67;9.14
20/01/2022;18;23.97;170;110;79.33;95;12.33;27.3;2.73;92.13;3924.67;94.029;811.02;1.95;9.79
21/01/2022;28.51;22.2;170;110;79;95;12.8;25.3;2.1;92.4;3911;92.318;1317.99;3.17;10.02
21/01/2022;30.86;22.4;170;110;75;95;11.5;28.5;5.8;92.45;3248;92.607;1321.13;3.18;9.35
22/01/2022;26.06;22.99;170;110;75;95;12.03;28.94;3.43;92.17;3745.64;94.103;1103.13;2.66;9.25
22/01/2022;22.91;23.09;170;110;79;95;12.03;26.2;3.04;92.2;3662.78;95.984;1042.51;2.51;9.88
24/01/2022;33.49;26.44;170;110;75.2;95;12.06;32.64;3.64;92.84;3454;96.068;1329.06;3.2;8.72
24/01/2022;28.48;26.93;170;110;76.75;95;12.13;30.1;6.2;92.23;3475;92.069;1154.81;2.78;8.9
25/01/2022;26.72;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.78;95.438;1007.98;2.3;7.91
25/01/2022;25.12;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.4;92.097;947.62;2.16;7.91
26/01/2022;36;23.7;164.55;110;77;95;12.23;29.56;5.36;92.12;3578.73;92.745;1561.69;3.76;9.46
26/01/2022;30.74;23.78;170;110;79;95;12.16;26.88;4.18;92.23;3650.23;92.091;1381.55;3.33;9.77
27/01/2022;25.41;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.39;96.181;958.56;2.18;7.91
27/01/2022;24.25;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.13;95.916;914.8;2.08;7.91
28/01/2022;36.16;22.22;170;110;78;95;12.32;28.2;2.58;92.28;3930;95.268;1641.62;3.95;9.86
28/01/2022;27.43;22.22;170;110;79;95;12.26;25.34;2.64;92.2;3926;93.032;1267.61;3.05;10.02
29/01/2022;33.62;22;170;110;78;95;12.2;28.4;4.5;92.67;3003;95.389;1532.32;3.69;9.89
29/01/2022;21.34;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2220.55;93.257;805.02;1.83;7.91
30/01/2022;32.69;21.84;170;110;77.8;95;11.96;27.44;3.54;92.2;3552.6;92.227;1488.87;3.59;9.89
30/01/2022;33.38;21.85;170;110;80;95;11.88;25;3;92.1;3930;92.154;1579.8;3.81;10.23
31/01/2022;33.14;23.13;170;110;76.25;95;12;29.15;6.63;92.74;3335;91.971;1432.77;3.45;9.43
31/01/2022;27.15;22.37;170;110;79;95;12.03;25.7;4.07;92.17;3481.67;95.87;1251.36;3.01;9.99
1/02/2022;31.41;21.55;170;110;73.5;95;12.05;27.65;2.85;92.1;3919;89.808;1328.06;3.2;9.24
1/02/2022;26.41;21.55;170;110;79;95;12.05;24.75;2.9;92.1;3930;89.35;1234.88;2.97;10.12
2/02/2022;33.88;21.81;170;110;76;95;11.51;27.6;2.89;92.29;3926;90.721;1494.27;3.6;9.6
2/02/2022;33.95;21.9;170;110;79.33;95;11.55;25.45;2.85;92.27;3929.33;89.41;1586.88;3.82;10.12
3/02/2022;17.26;16.17;148.63;90.16;62.66;83.4;10.64;19.11;1.62;91.21;2244.31;94.016;653.08;1.49;7.94
3/02/2022;17.28;16.17;148.63;90.15;62.66;83.39;10.64;19.11;1.62;91.21;2244.34;94.482;653.84;1.49;7.94
4/02/2022;31.97;21.2;170;110;76;95;11.03;27.29;3.74;92.28;3751.71;90.741;1425.9;3.43;9.7
4/02/2022;28.95;21.28;170;110;79;95;11.07;24.44;2.88;92.28;3924;91.049;1360;3.28;10.17
5/02/2022;29.57;21.9;170;110;79;95;11.7;28;2.5;92.4;3919;89.982;1374.21;3.31;10.07
5/02/2022;27.98;22.45;170;110;79;95;11.8;25.55;3.55;92;3525;93.845;1287.79;3.1;9.98
6/02/2022;33.48;22;170;110;79;95;11.85;28.15;2.75;92.3;3919;89.442;1553.19;3.74;10.05
6/02/2022;33.83;21.83;170;110;79;95;11.6;24.93;2.8;92.13;3924;94.014;1574.11;3.79;10.08
7/02/2022;34.72;23.96;170;105.71;76.29;101.43;12.12;30.17;4.2;92.25;3685.86;90.073;1478.75;3.52;9.2
7/02/2022;26.57;24.31;170;110;77.83;95;12.22;27.84;4.24;92.13;3734.86;93.411;1157.37;2.79;9.5
7/02/2022;25.44;25.1;175;110;70;110;11.27;28.4;7.6;97.5;2495;91.197;929.67;2.24;8.09
8/02/2022;34.46;23.63;170;110;77.67;95;12.13;29.87;3.87;92.2;3772;94.305;1515.64;3.65;9.58
8/02/2022;27.58;24.7;170;110;79;95;12.07;28.53;4.35;92.5;3635;91.934;1218.88;2.94;9.62
9/02/2022;35.52;20.87;170;110;75.67;95;11.77;27;2.27;92.07;3944;90.49;1584.23;3.82;9.7
9/02/2022;33.92;21;170;110;80;95;11.7;24.5;2.6;92.53;3949;92.733;1628.82;3.92;10.37
10/02/2022;34.9;23.02;170.33;110;77.11;95;12.06;28.46;5.02;92.26;3720.89;92.874;1536.41;3.7;9.59
10/02/2022;27.24;23.08;170;110;79.3;95;11.94;26.58;4.99;92.26;3687.7;89.485;1246.42;3;9.93
11/02/2022;35.55;20.22;170;110;76.8;95;12.16;25.5;5.76;92.1;3665.2;92.849;1637.07;3.94;9.98
11/02/2022;33.38;20.48;170;110;80;95;12.18;23.93;4.85;92.5;3690.5;94.416;1617.02;3.89;10.45
11/02/2022;30.44;19.3;170;110;76;95;11.6;25;7.4;92.58;3491;91.291;1404.73;3.38;10
12/02/2022;25.41;22.65;170;110;76;95;12.35;28.45;5.8;92.4;3652.5;91.673;1103.33;2.66;9.47
12/02/2022;27.69;23.02;170.4;110;79.2;95;12.3;26.26;4.9;94.17;3696.2;94.208;1266.11;3.05;9.92
14/02/2022;34.47;22.87;170;110;78.67;95;12.77;28.4;7.87;92.72;3496;91.628;1565.46;3.77;9.86
14/02/2022;29;23.3;170;110;79.5;95;12.4;26.75;7.15;92.52;3473.25;92.605;1326.48;3.2;9.92
15/02/2022;33.49;22.4;170;110;77;95;11.97;27.52;3.83;92.48;3932;91.229;1488.24;3.58;9.67
15/02/2022;28.22;22.4;170;110;79;95;11.75;25.78;3.8;92.65;3946.83;90.258;1299.99;3.13;9.99
16/02/2022;33.65;22.85;170.25;110;76.63;95;12.11;28.83;3.63;92.23;3536.13;93.185;1472.89;3.55;9.54
16/02/2022;27.72;23;170;110;79.43;95;11.84;26.19;3.44;92.13;3591.57;93.164;1273.12;3.07;9.96
17/02/2022;35.11;24.09;170.29;118.86;76.71;106;12.24;30.17;3.9;92.5;3644.86;91.264;1503.65;3.71;9.57
17/02/2022;29.45;23.8;170;110;80;106.75;11.93;27.25;4.45;93;3474.75;93.629;1347.06;3.24;9.92
18/02/2022;36.3;24.33;170;140;76;95;11.61;29.95;2.7;92.73;3931;93.622;1526.55;4.01;9.94
18/02/2022;28.8;24;170;130;80;95;11.41;27.47;4;92.33;3906;93.232;1312.64;3.35;10.41
18/02/2022;30.99;25.3;170;110;76.24;95;11.26;28.9;4;92;3906;90.724;1284.83;3.09;9.08
21/02/2022;34.39;28.05;170;110;73;95;11.65;34.1;3.25;92.2;3916;92.595;1258.13;3.03;8.1
21/02/2022;28.68;28.4;170;110;80;95;11.5;31.4;5.4;92.3;3386;91.707;1204.46;2.9;9.19
22/02/2022;34.7;21.9;170;110;74.5;95;11.97;27.67;4.32;92.07;3692.5;89.739;1485.53;3.58;9.35
22/02/2022;27.56;22.17;170;110;80;95;11.67;25.46;3.99;92.17;3441.14;89.582;1297.17;3.12;10.18
23/02/2022;35.39;20.28;170;110;75.5;95;12.13;25.88;4.25;92.05;3963;90.934;1590.53;3.83;9.77
23/02/2022;27.94;20.28;170.5;110;78.5;95;12.1;24.13;4.08;92.25;3939;93.556;1323.93;3.19;10.24
24/02/2022;35.14;22.51;170;118.57;73.67;95;12.1;28.2;4.63;92.33;3602.29;93.144;1463.18;3.61;9.32
24/02/2022;32.1;22.17;170.33;120;83;95;12.07;25.72;4.62;92.17;3668;90.859;1589.23;3.94;10.93
25/02/2022;34.66;22.44;170.4;110;73.4;95;12.24;28.26;2.44;92.2;3402.6;94.412;1437.55;3.46;9.08
25/02/2022;29.15;22.3;170;110;80;95;12.16;25.6;2.7;92.1;3434.6;90.698;1368.92;3.3;10.16
26/02/2022;21.6;23.65;170;140;73.5;95;11.65;29.5;3.95;93;3939;91.771;876.36;2.3;9.63
26/02/2022;24.92;24.2;170;110;79.33;95;11.7;27.4;3.37;92.97;3923.33;89.003;1118.15;2.69;9.75
28/02/2022;36.09;23.89;170.44;110.22;79.56;95;11.93;29.6;5.17;92.18;3466.67;90.582;1635.21;3.94;9.85
28/02/2022;33.89;24.09;170.5;110.63;80;95;11.86;27.41;4.84;92.27;3651;92.049;1542.15;3.72;9.89
1/03/2022;30.3;21.4;170;110;80;95;12.2;24.4;4.2;92;3952;86.897;1445.12;3.48;10.3
2/03/2022;35.85;23.48;170;122.2;72;95;11.65;29.33;3.28;92.3;3677.2;85.683;1415.71;3.53;8.96
2/03/2022;32.25;23.1;170;110;80;95;11.76;26.33;3.33;92.23;3740.36;85.85;1493.51;3.6;10.04
2/03/2022;30.77;25.8;170;110;80;95;11.7;29;4;92.57;3406;85.167;1357.35;3.27;9.6
3/03/2022;29.66;23.1;170;110;80;95;11.7;26.6;4.3;92.4;3604;82.771;1373.56;3.31;10.04
4/03/2022;30.74;24.41;170;110;80;95;11.95;27.25;4.18;92.8;3777.09;82.713;1390.8;3.35;9.83
4/03/2022;35.02;26.16;170;116;75.78;95;11.96;30.81;4.46;92.43;3830.7;87.081;1414.29;3.46;9
7/03/2022;31.18;27.71;171.14;110;73;95;11.54;33.81;4.51;92.2;3926.43;82.23;1149.33;2.77;8.15
7/03/2022;26.27;28.05;170;110;80;95;11.8;31.1;3.65;92.4;3937.5;82.753;1110.74;2.68;9.24
8/03/2022;36.56;23.6;170;110;78;95;11.87;29.33;5.87;91.7;3669.67;82.483;1618.71;3.9;9.64
8/03/2022;26.92;23.9;171;110;80;95;11.75;27.15;6.7;91.4;3629;82.006;1229.14;2.96;9.91
9/03/2022;31.14;23.52;170.57;110;77.71;95;12;29.57;4.19;92.25;3603.71;82.039;1373.42;3.31;9.6
9/03/2022;26.72;23.92;170.2;110;79.6;95;12.07;27.3;4.33;92.3;3598.7;86.739;1210.88;2.92;9.84
10/03/2022;29.05;22.74;174.5;110;77.5;95;11.68;28.39;8.38;92.22;3909.9;82.309;1294.72;3.12;9.69
10/03/2022;22.51;22;175;110;80;95;11.7;25.3;4.2;92.2;3915;86.959;1062.6;2.56;10.21
11/03/2022;34.52;22.81;173.13;110;76.63;95;11.8;28.4;4.35;92.33;3649;83.374;1512.1;3.64;9.54
11/03/2022;26.26;22.68;173.33;110;80;95;11.89;25.91;3.83;93.07;3665.5;87.112;1225.08;2.95;10.1
12/03/2022;32.58;22.7;175;110;80;95;11.9;28.2;4.6;92.2;3947;86.411;1519.4;3.66;10.1
12/03/2022;32.43;22.6;175;110;80;95;11.95;25.8;4.75;92.5;3952;84.618;1515.04;3.65;10.11
14/03/2022;31.18;23.9;172;110;77.67;95;11.63;29.45;3.58;92.27;3680;85.568;1364.52;3.29;9.54
14/03/2022;23.07;23.9;171;110;80;95;11.77;27.27;3.8;92.1;3508.67;84.123;1053.36;2.54;9.91
15/03/2022;36.56;26.4;170;110;79;95;12.1;31.6;2.9;92.2;3930;85.351;1565.15;3.77;9.35
15/03/2022;30.48;26.8;170;110;80;95;11.7;29.7;2.9;92.4;3930;81.722;1319.75;3.18;9.44
16/03/2022;31.14;23.17;172.22;110;77.67;95;11.86;29.32;5.01;92.15;3667.78;87.148;1381.28;3.33;9.65
16/03/2022;32.4;23.62;170.67;110;80;95;11.88;26.86;4.29;92.33;3675;83.453;1486.74;3.58;9.95
17/03/2022;29.05;23.88;170.75;110;78.5;95;11.9;29.48;3.38;92.2;3917.25;86.595;1291.41;3.11;9.67
17/03/2022;28.26;24.58;170.6;110;80;95;11.93;28.12;3.16;92.4;3924.6;86.061;1274.69;3.07;9.8
18/03/2022;34.52;22.83;172.5;110;77;95;11.85;28.83;5.33;92.5;3602.67;83.383;1521.93;3.67;9.6
18/03/2022;28.18;22.56;171;110;80;95;11.86;25.74;4.52;92.8;3561.2;85.325;1317.41;3.17;10.12
19/03/2022;33.11;20.33;172;110;76;95;11.9;26.5;4.5;92.13;3929;83.35;1500.19;3.61;9.84
19/03/2022;33.14;20.33;170;110;80;95;12.13;23.47;3.97;92.6;3945;83.675;1609.44;3.88;10.47
21/03/2022;32.46;24.33;172;110;74;95;11.73;30.37;4.8;92.2;3924;81.803;1312.22;3.16;8.87
21/03/2022;27.2;24.63;170;110;80;95;11.6;26.9;4.83;92.6;3837;81.202;1225.77;2.95;9.79
22/03/2022;36.84;22.3;170;110;80;95;11.7;27.9;2.9;92.4;3930;81.09;1730.06;4.17;10.16
22/03/2022;29.57;24.3;170;110;80;95;11.7;27.3;3.4;92.4;3897;84.939;1340.51;3.23;9.84
23/03/2022;31.49;23.16;166.5;110;78.08;95;11.69;33.87;4.91;92.28;3460;83.877;1407.56;3.39;9.72
23/03/2022;28.72;23.25;170.5;110;79.67;95;11.84;26.19;4.93;92.2;3653.17;83.47;1318.81;3.18;9.96
24/03/2022;35.75;22.4;171;110;78.5;95;11.75;27.25;2.75;92.4;3919;81.137;1632.32;3.93;9.91
24/03/2022;31.32;22.18;171.4;110;80;95;11.66;25.32;3.44;92.45;3807;86.071;1473.89;3.55;10.18
25/03/2022;32.98;23.53;171.5;125.5;77.25;95;11.56;29.35;5.21;92.15;3426;84.747;1441.96;3.63;9.91
25/03/2022;28.1;23.55;170.3;116;80;95;11.64;26.85;4.49;92.24;3503.5;82.615;1291.03;3.16;10.12
26/03/2022;33.93;22.45;173;110;78;95;11.35;27.8;3.1;92;3919;82.032;1534.03;3.69;9.82
26/03/2022;33.97;22.45;173;110;80;95;11.35;25.85;3.05;92.2;3924;86.555;1591.13;3.83;10.14
27/03/2022;30.24;24;172;110;77;95;11.8;30.1;3.75;92.3;3954;82.08;1304.44;3.14;9.41
27/03/2022;25.41;24;170;110;80;95;11.45;27.15;4.8;92.1;3934;81.577;1158.13;2.79;9.89
29/03/2022;33.67;25.84;171.71;110;76.71;95;11.4;31.47;3.51;92.35;3687.29;87.255;1394.02;3.36;9.07
29/03/2022;25.71;25.68;170;110;80;95;11.36;28.92;3.38;92.25;3775.8;86.298;1136.65;2.74;9.62
30/03/2022;26.24;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.72;84.132;989.87;2.25;7.91
30/03/2022;29.54;16.1;148.51;90;62.44;83.13;10.6;19.1;1.6;91.2;2223.2;86.6;1114.12;2.54;7.91
31/03/2022;23.74;23.13;170.45;110;77.09;95;11.66;26.35;3.82;92.38;3568.36;86.204;1042.6;2.51;9.57
31/03/2022;33.45;22.71;173.08;110;77.17;95;11.71;28.35;3.81;92.58;3465.92;83.977;1482.65;3.57;9.65
31/03/2022;33.16;25.5;170;110;74;95;11.2;31.5;4;92.2;3826;84.012;1308.94;3.15;8.68
1/04/2022;28.11;23.53;175;110;79.25;95;11.68;29.63;3.9;92.22;3211;89.815;1274.79;3.07;9.85
1/04/2022;20.1;25.3;175;110;79.25;83.13;11.3;35.89;3.74;92.02;3270.75;88.004;882.58;2.13;9.56
1/04/2022;30;22.2;175;110;78;95;12;28.5;3.8;92.56;3054;92.081;1362.45;3.28;9.86
2/04/2022;31.97;24;175;110;78.14;81.43;11.76;29.96;4.06;92.15;3584.71;89.565;1408.72;3.39;9.6
2/04/2022;29.12;24.15;175;110;79.33;95;11.67;27.23;4.27;92.25;3641;90.352;1307.79;3.15;9.76
3/04/2022;36;24.6;172;110;79.25;95;11.8;24.45;3.75;92;3561.25;88.002;1601.24;3.86;9.68
3/04/2022;20.09;23.63;175;110;77;95;11.73;26.2;3.6;92.2;3589.25;89.019;872.65;2.1;9.47
5/04/2022;31.1;16.1;148.51;90;62.44;83.13;10.6;19.1;1.6;91.2;2224.25;92.277;1172.96;2.67;7.91
5/04/2022;30.86;16.1;148.51;90;62.44;83.13;10.6;19.1;1.6;91.2;2224.09;92.462;1163.9;2.65;7.91
6/04/2022;27.93;22.56;175;110;80;95;11.51;28.79;3.14;92.17;3919.86;93.019;1305.72;3.15;10.12
6/04/2022;26.09;22.54;175;110;80;95;11.56;25.63;3.13;92.14;3916.14;92.698;1220.13;2.94;10.12
7/04/2022;29.52;22.17;175;110;79.33;95;11.97;28.37;5.07;92.36;3451;92.126;1373.33;3.31;10.08
7/04/2022;25.2;21.85;175;110;80;95;11.85;25;3.2;91.93;3523;92.736;1192.66;2.87;10.23
8/04/2022;35.2;21.63;172.6;110;78.9;95;11.64;27.42;5.31;92.2;3517;89.785;1640.72;3.95;10.09
8/04/2022;29.96;22.08;173.09;110;79.9;97.54;11.64;25.06;3.95;92.23;3618.73;88.215;1409.89;3.4;10.18
9/04/2022;33.85;23.9;170;110;80;95;11.47;29.27;3.03;92.2;3924;89.532;1545.56;3.72;9.91
9/04/2022;24;24.35;171;110;80;95;11.8;27.55;2.95;92.1;3919;88.074;1087.03;2.62;9.84
11/04/2022;27.13;23.7;175;110;79.67;95;11.47;29.9;3.8;92.2;3918;90.696;1235.86;2.98;9.89
11/04/2022;24.27;23.7;175;110;79.33;95;11.7;26.93;3.33;92.2;3934;91.929;1098.86;2.65;9.83
12/04/2022;33.13;25.24;175;110;80;95;11.64;31.5;4.22;92.3;3722.2;88.631;1476.56;3.56;9.69
12/04/2022;28.5;25.13;175;110;80;95;11.33;28.23;2.95;92.6;3782.5;90.508;1272.76;3.07;9.71
13/04/2022;35.15;21.88;174.2;111.8;79.2;95;11.76;27.74;4.48;92.27;3743.6;91.263;1639.82;3.97;10.15
13/04/2022;27.97;21.7;172.2;111.2;80;95;11.6;25.04;4.2;92.4;3049.8;91.718;1327.17;3.21;10.29
14/04/2022;37.08;22.34;173.8;110.2;80;95;11.6;28.26;4.56;92.2;3595.6;91.103;1740.12;4.19;10.16
14/04/2022;29.21;21.97;174;112;80;95;11.37;25.45;3.18;92.2;3801;89.507;1379.59;3.34;10.27
15/04/2022;29.6;22.22;173.67;108.67;80;95;11.77;28.22;3.62;92.44;3832.5;91.001;1391.98;3.34;10.14
15/04/2022;26.58;22.84;174.4;110;80;95;11.54;25.92;3.06;92.3;3904.4;92.892;1236.55;2.98;10.08
16/04/2022;35.58;23.2;175;110;80;95;11.7;29.4;2.6;93;3968;93.318;1644.82;3.96;10.02
16/04/2022;32.4;23.2;175;110;80;95;11.8;26.2;2.7;92.6;3938;91.076;1497.82;3.61;10.02
18/04/2022;34.99;23.38;171.5;110;80;95;11.6;29.28;6.15;92;3655.25;88.702;1612.42;3.88;9.99
18/04/2022;26.14;23.35;170.5;110;80;95;11.6;26.68;3.33;92.4;3830.75;92.251;1205.23;2.9;10
19/04/2022;25.35;22.35;171.75;110.5;79.5;95;11.18;27.98;3.35;92.55;3928;88.966;1179.12;2.84;10.09
19/04/2022;28.47;22.35;171.75;110;79.5;95;11.13;25.6;3.53;92.55;3915.75;92.372;1324.25;3.19;10.07
20/04/2022;31.33;21.67;173.67;110;79.33;95;11.53;27.47;3.4;92.2;3822.33;91.345;1470.28;3.54;10.16
20/04/2022;27;23.85;171;111;80;95;11.7;27.3;5.65;92.24;3737;88.132;1233.9;2.98;9.94
21/04/2022;28.84;20.75;173;113;79;95;11.35;26.45;3.75;92.6;3911.5;93.19;1367.28;3.32;10.33
21/04/2022;27.94;20.6;176;110;78;95;11.6;23.7;2.9;92.2;3930;91.046;1305.28;3.14;10.11
22/04/2022;30.67;21.04;173.63;110.5;80;95;11.61;27;3.16;92.32;3816.25;89.158;1471.76;3.55;10.37
22/04/2022;25.88;21.1;173.38;110.38;80;95;11.68;24.35;3.01;92.12;3900.75;87.932;1240.64;2.99;10.36
23/04/2022;30.69;20.3;175;110;78;95;11.6;26.4;2.5;92.4;3930;92.412;1441.25;3.47;10.16
23/04/2022;29.93;22.36;171.4;110.4;79.6;95;11.86;25.58;2.92;92.2;3700.75;89.557;1394.35;3.36;10.1
23/04/2022;29.54;24.23;170.67;111.33;80;95;12.43;27.73;4.63;92.34;3559;91.74;1340.84;3.24;9.89
24/04/2022;34.28;19.5;175;110;80;95;11.45;25.65;2.8;92.2;3930;89.553;1687.96;4.07;10.6
24/04/2022;33.8;19.5;175;110;80;95;11.75;22.65;2.65;92.3;3928;93.114;1664.32;4.01;10.6
25/04/2022;36.31;23.5;175;110;80;95;11.95;29.7;2.6;92.25;3964;92.64;1669.71;4.02;9.97
25/04/2022;27.78;23.2;175;110;80;95;11.7;26.3;2;92.2;3929;90.864;1284.24;3.09;10.02
26/04/2022;34.06;21.35;173.5;111;80;95;12.25;27.45;3.7;92.4;3869;91.209;1625.84;3.93;10.34
26/04/2022;25.23;21.35;174.5;111;80;95;11.7;24.65;3.4;92.2;3869.5;88.427;1204.34;2.91;10.34
27/04/2022;33.12;18.56;170.78;111.67;80;95;11.94;24.11;3.49;92.32;3826.89;92.805;1656.18;4.01;10.8
27/04/2022;27;18.53;171.25;112;80;95;12.08;21.98;3.14;92.35;3788.29;87.875;1350.8;3.27;10.81
28/04/2022;28.53;17.75;170.5;112;80;95;12.3;21.15;3.5;92.3;3952;92.726;1445.46;3.5;10.93
28/04/2022;36.88;17.83;148.5;110.5;83.75;95;12.13;23.66;3.4;92.1;3794;91.661;1978.67;4.77;11.46
29/04/2022;35.09;20.99;172.86;110.29;79.86;95;11.76;26.7;2.83;92.4;3952.86;88.849;1681.29;4.05;10.35
29/04/2022;24.86;20.99;172.43;110.29;79.71;95;11.73;24.26;2.54;92.46;3949.86;89.379;1188.1;2.86;10.33
30/04/2022;30.98;19.02;171.6;111.4;80;95;12.58;23.84;3.72;92.23;3695.6;92.943;1537.57;3.72;10.72
30/04/2022;27.93;19.17;172;108.66;80;90;12.57;22.63;3.67;91.95;3702;91.226;1382.78;3.32;10.62
2/05/2022;28.57;23.38;155.04;116.89;83.56;95;11.88;28.77;2.66;92.18;3774.11;87.496;1399.35;3.44;10.74
2/05/2022;26.42;23;170.71;110;80;95;11.91;26.23;2.47;92.72;3832.57;85.589;1225.67;2.95;10.05
4/05/2022;34.88;23.26;170;110;76.29;95;12.06;28.57;3.24;92.32;3889.57;87.264;1505.44;3.63;9.42
4/05/2022;27.27;22.98;170.4;110;76.4;95;11.83;26.55;2.91;92.53;3934.7;85.673;1185.64;2.86;9.48
5/05/2022;35.17;19.78;160;110;78;95;12.02;25.88;3.67;92.83;3713;87.492;1666.52;4.01;10.24
5/05/2022;27.82;19.63;162;107.5;79;95;12.07;22.72;3.8;92.24;3770;88.469;1344.28;3.22;10.36
6/05/2022;28.8;19.25;167.83;110;75;95;12.42;22.43;2.47;92.33;3954;86.509;1306.78;3.15;9.85
6/05/2022;33.28;19.59;170.57;110;78.43;95;12.34;24.8;2.6;92.37;3949.43;85.714;1593.75;3.84;10.34
7/05/2022;32.29;23.2;170;110;78;95;11.5;29.2;3.1;92.63;3472;87.827;1440.17;3.47;9.7
7/05/2022;24.42;23.1;172;110;76;95;12.05;26.1;5.45;91.9;3374;88.319;1051.4;2.53;9.4
9/05/2022;31.75;20.87;170;110;79;95;12.03;26.13;4.34;92.35;3897.43;85.689;1502.14;3.62;10.23
9/05/2022;22.42;20.96;168;110;76.38;95;11.66;24.08;4.05;92.24;3890.88;85.731;1011.27;2.44;9.8
11/05/2022;36.75;21.84;170.25;110.25;79.13;95;11.8;27.89;3.63;93.03;3893.13;88.621;1713.57;4.13;10.1
11/05/2022;25.82;21.77;170.22;110.56;80;95;11.7;24.83;3.63;93;3879.11;85.235;1223.68;2.95;10.26
12/05/2022;27.49;18.6;170.33;110;80;95;11.97;24.27;4.17;92.2;3432;89.762;1373.75;3.31;10.74
12/05/2022;32.18;18.6;170;110.67;80;95;11.87;21.93;3.3;92.4;3464;89.404;1608.12;3.88;10.76
13/05/2022;27.21;21.22;170.8;110;80;95;11.94;24.34;3.14;92.4;3887.6;89.335;1301.74;3.14;10.33
13/05/2022;34.89;21.33;170.5;110;79.17;95;11.85;27.27;4.05;92.78;3643.67;89.853;1642.46;3.96;10.18
14/05/2022;34.36;18.38;171.6;110;80;95;11.62;23.86;2.86;92.2;3920.4;87.184;1723.22;4.15;10.78
14/05/2022;34.28;18.48;170.5;110.5;80;95;11.65;21.78;2.9;92.15;3930;87.523;1716.41;4.14;10.78
16/05/2022;33.25;22.38;172;125.5;78;95;11.83;27.93;1.35;92.35;3938;87.466;1505.18;3.79;10.23
16/05/2022;25.79;22.6;170.4;110;79.8;95;11.64;25.98;1.92;92.48;3947;89.175;1200.64;2.89;10.08
17/05/2022;32.24;19.6;170;110;77;95;12.1;25.7;2.6;93.8;3952;88.036;1506.16;3.63;10.11
17/05/2022;21.6;19.6;170;110;80;95;12.1;22.8;4.8;93;3934;88.992;1061.83;2.56;10.59
18/05/2022;28.74;20.14;170;110;77.63;95;12.14;26.09;3.7;92.4;3779.13;89.718;1344.76;3.24;10.13
18/05/2022;22.52;19.43;170.44;110;77.56;95;12.12;23.48;3.97;92;3836.33;89.719;1065.45;2.57;10.23
19/05/2022;34.61;19.85;170;110;80;95;12;25.95;3.35;93;3968;89.333;1694.35;4.08;10.55
19/05/2022;26.42;19.9;170;110;80;95;11.47;23.03;4;92.53;3964;88.445;1292.33;3.11;10.54
20/05/2022;35.33;20.9;170.55;110;79.09;95;11.9;26.74;3.22;92.97;3707.82;87.884;1673.24;4.03;10.24
